timestamp,voltage,current,power,theoretical_power,irradiance,temperature,efficiency,mpp_efficiency,shading_loss,voltage_fault,current_fault,power_fault,efficiency_low,voltage_deviation,current_deviation,power_deviation,detected_fault,fault_severity
2024-01-01 02:45:00,36.909486130508775,-0.0,0.0,0.0,0.0,19.53427024642974,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 03:00:00,38.356394505751446,-0.0,0.0,0.0,0.0,20.241962271566035,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 03:15:00,37.71582768722594,-0.0,0.0,0.0,0.0,18.0867197553422,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 03:30:00,38.37966639579555,-0.0,0.0,0.0,0.0,18.275082167486968,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 03:45:00,36.426418893594594,-0.0,0.0,0.0,0.0,19.437712470759028,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 04:00:00,38.25480846180621,-0.0,0.0,0.0,0.0,18.987168879665575,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 04:15:00,35.92059379087026,-0.0,0.0,0.0,0.0,20.314247332595272,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 04:30:00,37.55668967118007,-0.0,0.0,0.0,0.0,19.09197592447879,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 04:45:00,36.539959578779225,-0.0,0.0,0.0,0.0,18.58769629866471,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 05:00:00,37.93194046085385,-0.0,0.0,0.0,0.0,21.465648768921554,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 05:15:00,37.72893529424292,-0.0,0.0,0.0,0.0,19.774223699513463,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 05:30:00,37.058525531587605,-0.0,0.0,0.0,0.0,20.067528204687925,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 05:45:00,38.9173355335982,-0.0,0.0,0.0,0.0,18.575251813786544,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 06:00:00,36.302817196855244,0.0001814743146233038,43.05009740044884,7.871362600589173,135.3352832366127,25.264587383315764,105.0,0.08369616804594006,0.09090909090909093,True,True,True,False,4.363014341101489,0.999844103366264,4.469205217051814,Minor_Anomaly,Critical
2024-01-01 06:15:00,34.536110978684036,0.0014938993154915137,51.0536462746476,10.677947798748708,159.3255707392153,26.815100886811884,105.0,0.483177793366259,0.09090909090909098,True,True,True,False,3.4043074914312683,0.9989109077226451,3.781222687811819,Minor_Anomaly,Critical
2024-01-01 06:30:00,37.43756139513161,0.0,58.89164374258896,14.650692756954964,186.27046369770096,24.560717482132404,105.0,0.0,0.09090909090909098,True,True,True,False,3.099584084988585,1.0,3.0197173416685006,Minor_Anomaly,Critical
2024-01-01 06:45:00,33.56224691956415,0.002722963405561113,58.09634777993517,19.04823964617865,216.2651668298873,27.914047704990217,105.0,0.4797754116281988,0.09090909090909098,True,True,True,False,2.2445010859512937,0.998538502391222,2.0499588864417784,Minor_Anomaly,Critical
2024-01-01 07:00:00,36.195442287200095,0.0015942774953317082,79.73308244863661,25.256864581827315,249.35220877729617,26.292244707935353,105.0,0.22847483259494042,0.09090909090909091,True,True,True,False,2.059652050122742,0.9992571251655475,2.1568875934824363,Minor_Anomaly,Critical
2024-01-01 07:15:00,36.32601850135418,0.0033647770169661444,90.67433103102275,32.40439429700571,285.5117136383192,27.27172963679664,105.0,0.37719869426023467,0.09090909090909098,True,True,True,False,1.7312621869643958,0.998631507724768,1.798210952500396,Minor_Anomaly,Critical
2024-01-01 07:30:00,35.6891969079402,0.003461606845737877,103.05200140468139,41.31266408614272,324.6524673583497,27.043111449124705,105.0,0.2990413982448832,0.09090909090909104,True,True,True,False,1.3951844487962677,0.9987616924501331,1.4944409585836311,Minor_Anomaly,High
2024-01-01 07:45:00,35.68957415850803,0.013957489855939672,115.81000990488849,49.917617666021606,366.6042970736738,32.37059933975461,105.0,0.9979179547650147,0.09090909090909101,True,True,True,False,1.1973705868858786,0.9955924733548769,1.320022775921038,Minor_Anomaly,High
2024-01-01 08:00:00,35.44606168944833,0.008767060705403852,128.38581892142963,63.17242834372315,411.1122905071874,29.084128455596005,105.0,0.49191994473924705,0.09090909090909104,True,True,True,False,0.9561799656113674,0.9975263846053587,1.0323078008475217,Minor_Anomaly,High
2024-01-01 08:15:00,36.80018065127207,0.0056867890495546705,145.99056727644953,77.88414887376892,457.83336177161425,27.462911759804342,105.0,0.2687002007153867,0.09090909090909097,True,True,True,False,0.844795933727462,0.9985578184756673,0.8744580172926378,Minor_Anomaly,Medium
2024-01-01 08:30:00,35.24333405031729,0.017195885137197248,156.0819706980242,90.85960139129178,506.33561664810054,31.708445990687384,105.0,0.6670074652553046,0.09090909090909106,True,True,True,False,0.6503447187845138,0.9960668269868541,0.717836841764788,Minor_Anomaly,Medium
2024-01-01 08:45:00,36.61811264190937,0.00897302304777193,172.7468352071439,110.46436869863646,556.1008837732088,28.119321537790043,105.0,0.29744900783180533,0.09090909090909101,True,True,True,False,0.5685014850617777,0.9981272720858525,0.5638240388484312,Minor_Anomaly,Medium
2024-01-01 09:00:00,32.891581452112995,0.017504472222787604,156.66490242712112,126.14896127689009,606.5306597126335,31.483033787135845,105.0,0.4564046886032843,0.09090909090909091,True,True,False,False,0.3299262339581805,0.9966571894802552,0.24190402236646405,Minor_Anomaly,Medium
2024-01-01 09:15:00,37.230382697322796,0.009084683244287494,205.92237249807988,149.52055533495488,656.9555696492685,27.650215448733135,105.0,0.22620718142136875,0.09090909090909102,True,True,True,False,0.39409578086746905,0.9983945924417414,0.3772178148801953,Minor_Anomaly,Medium
2024-01-01 09:30:00,36.36935806943221,0.01627589332790913,220.14452889369957,168.15646643315588,706.6482778577163,29.4101106807803,105.0,0.3520196427164543,0.09090909090909094,True,True,True,False,0.2946189155379115,0.9973288675437898,0.30916481276805097,Minor_Anomaly,Medium
2024-01-01 09:45:00,35.26016845225803,0.03027006259439006,239.32585984530914,184.31382079361703,754.8396019890073,32.94211849162832,105.0,0.5790816453931114,0.09090909090909102,True,True,True,False,0.20815719294694018,0.995359170905159,0.298469419248224,Minor_Anomaly,Medium
2024-01-01 10:00:00,35.885663201504556,0.03951836621712288,245.26227966593413,202.2524203581148,800.737402916808,34.4843071891589,105.0,0.7011746894451879,0.09090909090909101,True,True,False,False,0.18218000331004117,0.9942938125922908,0.21265436147396738,Minor_Anomaly,Medium
2024-01-01 10:15:00,30.704243746903234,0.02984448411920767,211.8498002836731,222.7011562977752,843.5476490642344,33.778213053022284,93.31437668529732,0.4114717364428383,0.09090909090909097,False,True,False,False,0.02984322605355593,0.9959076326544973,0.04872608743707061,Minor_Anomaly,High
2024-01-01 10:30:00,36.03147424788829,0.04051641727619809,272.8447674198526,241.26565500844652,882.4969025845954,33.593672461069474,105.0,0.6050866401406859,0.09090909090909098,False,True,False,False,0.10012077931464057,0.9946888833885955,0.13088938170789585,Minor_Anomaly,Medium
2024-01-01 10:45:00,34.659403863360524,0.03970694710895039,283.9311052271001,257.87603163767125,916.8553557320289,33.566346166141706,105.0,0.5336746913974013,0.09090909090909098,False,True,False,False,0.028711652511105617,0.9949899651515286,0.1010372054508638,Minor_Anomaly,Medium
2024-01-01 11:00:00,36.74169729203923,0.03123432618215422,287.8349104636142,276.25428103832,945.9594689067654,31.5025507083328,102.81557097064035,0.4154151578727348,0.09090909090909095,False,True,False,False,0.057953797412132246,0.9961755406866902,0.04192018086296307,Minor_Anomaly,Medium
2024-01-01 11:15:00,35.95515288558741,0.040057502506724546,298.1263141575,284.5395413698953,969.2332344763441,33.25264392797403,105.0,0.5061769692570627,0.090909090909091,False,True,False,False,0.02355721913185185,0.9952179734855963,0.04775003404515303,Minor_Anomaly,Medium
2024-01-01 11:30:00,37.425327708798896,0.04557625710804348,302.2386780619072,291.74964708395885,986.2071167439162,33.94079362551959,105.0,0.5846472738039471,0.09090909090909098,False,True,False,False,0.054700386994737296,0.9946549898124618,0.03595216337975499,Minor_Anomaly,Medium
2024-01-01 11:45:00,29.136697039849643,0.049735197490785976,222.31599963998443,290.383043120843,996.533798970369,37.07958244214152,77.01428655966181,0.4990371909915792,0.09090909090909106,True,True,False,True,0.17569570875919086,0.9942384802253598,0.23440433280579837,Soiling,High
2024-01-01 12:00:00,33.17688465147322,0.050089872912724556,273.97967129856676,295.08384644795706,1000.0,35.68723657913692,92.11943475417183,0.5631707583578305,0.09090909090909091,False,True,False,False,0.06848377177278148,0.9942127062792271,0.07151924920130243,Minor_Anomaly,High
2024-01-01 12:15:00,36.07642924484266,0.0336255633470499,311.52635164400203,302.37517895616236,996.533798970369,31.439257678978223,99.65631205943755,0.40118711499256066,0.09090909090909106,False,True,False,False,2.2702028880919144e-05,0.9960915514682228,0.030264298542726588,Minor_Anomaly,High
2024-01-01 12:30:00,35.11887774586117,0.05263892654788976,309.7432975722435,288.4765249885422,986.2071167439162,35.51023910622875,105.0,0.6408216495890369,0.09090909090909098,False,True,False,False,0.004654630134599449,0.9938324835466354,0.07372098157569644,Minor_Anomaly,Medium
2024-01-01 12:45:00,36.52018456563101,0.0454013854968541,299.0158793642023,283.1799539615275,969.2332344763441,33.92216778393081,105.0,0.5855170730431498,0.090909090909091,False,True,False,False,0.042157078352780764,0.9945821915092551,0.0559217740561759,Minor_Anomaly,Medium
2024-01-01 13:00:00,32.206783594327675,0.032067067208567605,252.08595938399688,273.12108255259903,945.9594689067654,33.10575068845574,92.1700768533989,0.3781389134953361,0.09090909090909095,False,True,False,False,0.06727053761875133,0.9960773350771224,0.0770175739346343,Minor_Anomaly,High
2024-01-01 13:15:00,33.5290613979128,0.04256422855594787,244.72328758184256,254.51742696943614,916.8553557320289,35.391906135002024,96.93578353641738,0.5607233459807639,0.09090909090909098,False,True,False,False,0.001760968750301006,0.994635292996745,0.03848121326784324,Minor_Anomaly,High
2024-01-01 13:30:00,35.87544466611781,0.04969326706897324,265.94393943857654,237.3205111768969,882.4969025845954,35.88696807083785,105.0,0.7512068991300554,0.09090909090909098,False,True,False,False,0.10449705179609953,0.9934948360807303,0.12061084867773586,Minor_Anomaly,Medium
2024-01-01 13:45:00,35.95744005302516,0.04380960405484906,261.6490494877139,220.28318135410353,843.5476490642344,35.29803672887474,105.0,0.7151164250786584,0.09090909090909097,False,True,False,False,0.14241066887193982,0.9939981368966715,0.1877849587940854,Minor_Anomaly,Medium
2024-01-01 14:00:00,36.61060629197834,0.02670675706545793,256.562728090126,206.85629667330684,800.737402916808,31.3289389827228,105.0,0.4726714071475312,0.09090909090909101,True,True,False,False,0.19244055631172277,0.9961364499829353,0.24029450500760777,Minor_Anomaly,Medium
2024-01-01 14:15:00,35.43855082592144,0.028222512808235473,228.37665013611294,185.64665288721554,754.8396019890073,31.92997126818765,105.0,0.5387465591407641,0.09090909090909102,True,True,False,False,0.20986080550688035,0.9956704724704377,0.23016842256163286,Minor_Anomaly,Medium
2024-01-01 14:30:00,35.26317369226305,0.02801632101989429,218.2731272225582,164.25243229850375,706.6482778577163,32.72900964138429,105.0,0.6014793087187253,0.09090909090909094,True,True,True,False,0.27022920337412104,0.9954111907546631,0.3288882494347486,Minor_Anomaly,Medium
2024-01-01 14:45:00,35.137931321533884,0.02850759153642777,200.58022771614355,143.44733160212076,656.9555696492685,33.5206459507374,105.0,0.6983035392583979,0.09090909090909102,True,True,True,False,0.3436086409046879,0.9949799105942965,0.39828483022948147,Minor_Anomaly,Medium
2024-01-01 15:00:00,37.09994137603189,0.015941812430242754,190.66816787061342,127.38214372953591,606.5306597126335,30.106958121435753,105.0,0.46430393560142785,0.09090909090909091,True,True,True,False,0.49272922929944535,0.9969531030567684,0.4968202158337791,Minor_Anomaly,Medium
2024-01-01 15:15:00,35.640812782703954,0.014725712485822709,174.29312755667738,108.87031735278052,556.1008837732088,30.189690884404456,105.0,0.482074797392633,0.09090909090909101,True,True,True,False,0.5379069236640157,0.9969304545457054,0.6009242169461351,Minor_Anomaly,Medium
2024-01-01 15:30:00,33.02286871319158,0.006549856019151395,143.90171187924392,93.36080886929811,506.33561664810054,27.85068621846895,105.0,0.23167647970311575,0.09090909090909106,True,True,True,False,0.5252769567486879,0.9984984056115291,0.5413503119997741,Minor_Anomaly,Medium
2024-01-01 15:45:00,37.11164281474338,0.00502748273719149,144.9108048902559,78.03459655437486,457.83336177161425,27.1859203695548,105.0,0.239096697924145,0.09090909090909097,True,True,True,False,0.8585920400240001,0.9987248083094559,0.8570071646270561,Minor_Anomaly,Medium
2024-01-01 16:00:00,32.46695429381827,0.010877752406164013,117.31633898660617,62.441641055252944,411.1122905071874,30.73617454986027,105.0,0.5655961057748149,0.09090909090909104,True,True,True,False,0.8023430066235111,0.9969338873244761,0.8788157550631327,Minor_Anomaly,Medium
2024-01-01 16:15:00,29.45193044964865,0.010022001932735029,86.3973518896122,50.27055880710549,366.6042970736738,31.378523027878387,105.0,0.5871573956871075,0.09090909090909101,True,True,True,False,0.806885117731083,0.9968333536969518,0.7186471354163736,Minor_Anomaly,Medium
2024-01-01 16:30:00,36.256723995470075,0.004989220142909626,104.50065989388693,41.00854795966294,324.6524673583497,28.10250443042283,105.0,0.44110993115885216,0.09090909090909104,True,True,True,False,1.4423938202508655,0.998216357470757,1.548265303045513,Minor_Anomaly,High
2024-01-01 16:45:00,27.145892053316516,0.005596592205946154,63.93157819977456,31.821807659581886,285.5117136383192,29.86218293216724,105.0,0.4774225572421269,0.09090909090909098,True,True,True,False,1.0598570681806396,0.9977273311763394,1.0090492307568228,Minor_Anomaly,High
2024-01-01 17:00:00,35.87598840028875,0.00410207090966382,81.4911230276706,24.92056429721404,249.35220877729617,28.21679413786823,105.0,0.5905397912225983,0.09090909090909091,True,True,True,False,2.0533084543824565,0.99809078833607,2.270035222949618,Minor_Anomaly,Critical
2024-01-01 17:15:00,37.75870954866814,0.0009841005718545573,66.92615482289919,19.320629766252736,216.2651668298873,25.872412159088626,105.0,0.19232482641036278,0.09090909090909098,True,True,True,False,2.624014911036289,0.9994711564796313,2.4639737747989368,Minor_Anomaly,Critical
2024-01-01 17:30:00,36.26963573646916,0.0025293169203334616,57.61697682278665,14.346746090827232,186.27046369770096,27.585495847993837,105.0,0.6394300336940937,0.09090909090909098,True,True,True,False,3.01412205320343,0.9984235231253112,3.016030984170325,Minor_Anomaly,Critical
2024-01-01 17:45:00,35.01194322223808,0.003900931063710324,51.864727120050766,10.466903970334853,159.3255707392153,29.66932884032409,105.0,1.304867010374619,0.09090909090909098,True,True,True,False,3.5103346413880687,0.997160974296747,3.955116361728838,Minor_Anomaly,Critical
2024-01-01 18:00:00,36.09145015824357,0.0008647670065101296,42.4534043039969,7.8161376906161975,135.3352832366127,26.281700754146225,105.0,0.39931097108773284,0.09090909090909093,True,True,True,False,4.350855242158942,0.9992575695577287,4.431506708865312,Minor_Anomaly,Critical
2024-01-01 18:15:00,37.71437240738686,-0.0,0.0,0.0,0.0,21.564643655814006,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 18:30:00,38.245093232348054,-0.0,0.0,0.0,0.0,17.380254895910255,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 18:45:00,37.320111481684,-0.0,0.0,0.0,0.0,20.821902504375224,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 19:00:00,37.117446599777026,-0.0,0.0,0.0,0.0,20.08704706823817,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 19:15:00,36.62935208312239,-0.0,0.0,0.0,0.0,19.700992649534133,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 19:30:00,37.91275439959791,-0.0,0.0,0.0,0.0,20.0917607765355,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 19:45:00,38.54007789768302,-0.0,0.0,0.0,0.0,18.012431085399108,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 20:00:00,38.647143015541296,-0.0,0.0,0.0,0.0,19.780328112162486,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 20:15:00,36.766064376456114,-0.0,0.0,0.0,0.0,20.357112571511745,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 20:30:00,38.47905637475579,-0.0,0.0,0.0,0.0,21.477894044741515,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 20:45:00,37.671913930631305,-0.0,0.0,0.0,0.0,19.48172978172635,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 21:00:00,37.77226292306964,-0.0,0.0,0.0,0.0,19.191506397106814,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 21:15:00,38.38646893233789,-0.0,0.0,0.0,0.0,19.498242956415464,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 21:30:00,37.12292672713597,-0.0,0.0,0.0,0.0,20.915402117702072,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 21:45:00,35.97753366476516,-0.0,0.0,0.0,0.0,20.328751109659684,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 22:00:00,38.247796574779095,-0.0,0.0,0.0,0.0,19.47023979623296,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 22:15:00,37.84302483239983,-0.0,0.0,0.0,0.0,20.513267433113356,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 22:30:00,37.363748590218265,-0.0,0.0,0.0,0.0,20.09707754934804,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 22:45:00,37.98923364840602,-0.0,0.0,0.0,0.0,20.96864499053289,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 23:00:00,38.36256659999093,-0.0,0.0,0.0,0.0,19.297946906122647,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 23:15:00,36.550183938781906,-0.0,0.0,0.0,0.0,19.672337853402233,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 23:30:00,37.71525201318229,-0.0,0.0,0.0,0.0,19.607891846867844,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-01 23:45:00,36.11350131143218,-0.0,0.0,0.0,0.0,18.53648505186788,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 00:00:00,37.51611250375666,-0.0,0.0,0.0,0.0,20.296120277064578,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 00:15:00,37.33328909300074,-0.0,0.0,0.0,0.0,20.261055272179888,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 00:30:00,38.01721418726606,-0.0,0.0,0.0,0.0,20.005113456642462,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 00:45:00,36.86927013100554,-0.0,0.0,0.0,0.0,19.765412866624853,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 01:00:00,37.51188713427461,-0.0,0.0,0.0,0.0,18.584629257949587,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 01:15:00,35.27693949882324,-0.0,0.0,0.0,0.0,19.57935467723464,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 01:30:00,38.11214888938758,-0.0,0.0,0.0,0.0,19.65728548347323,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 01:45:00,37.68465050299255,-0.0,0.0,0.0,0.0,19.19772273077838,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 02:00:00,37.734111383633,-0.0,0.0,0.0,0.0,19.83871428833399,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 02:15:00,36.47225960424355,-0.0,0.0,0.0,0.0,20.40405085681454,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 02:30:00,37.70101521846019,-0.0,0.0,0.0,0.0,21.88618590121053,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 02:45:00,38.868582760919764,-0.0,0.0,0.0,0.0,20.17457781283184,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 03:00:00,37.47504053977193,-0.0,0.0,0.0,0.0,20.257550390722763,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 03:15:00,38.14675053627379,-0.0,0.0,0.0,0.0,19.925554084233834,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 03:30:00,37.2361201195918,-0.0,0.0,0.0,0.0,18.081228784700958,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 03:45:00,37.59305940078813,-0.0,0.0,0.0,0.0,19.97348612455078,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 04:00:00,36.48691615591651,-0.0,0.0,0.0,0.0,20.060230209941025,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 04:15:00,37.91689840209566,-0.0,0.0,0.0,0.0,22.463242112485286,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 04:30:00,37.79284234247282,-0.0,0.0,0.0,0.0,19.807639035218877,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 04:45:00,36.69134020691427,-0.0,0.0,0.0,0.0,20.301547342333613,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 05:00:00,37.04816095792358,-0.0,0.0,0.0,0.0,19.965288230294757,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 05:15:00,37.845023539806576,-0.0,0.0,0.0,0.0,18.831321962380468,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 05:30:00,38.19239405098449,-0.0,0.0,0.0,0.0,21.14282281451502,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 05:45:00,38.661253291229684,-0.0,0.0,0.0,0.0,20.751933032686775,,0.0,0.0,False,False,False,False,0.0,0.0,0.0,Normal,Low
2024-01-02 06:00:00,36.521630472383045,0.0019702128594292594,44.69524346763269,7.72668017332887,135.3352832366127,27.93541672645222,105.0,0.9312587604232642,0.09090909090909093,True,True,True,False,4.446298278158396,0.9983101839391609,4.784533909131214,Minor_Anomaly,Critical
2024-01-02 06:15:00,31.313656058663284,0.0,41.48835278142713,10.829864568538984,159.3255707392153,24.774480797802674,105.0,0.0,0.09090909090909098,True,True,True,False,2.9648568050317676,1.0,2.830920739484757,Minor_Anomaly,Critical
2024-01-02 06:30:00,36.56903697353239,0.004401483765207303,57.23593601491467,14.138939982748616,186.27046369770096,29.66829325884921,105.0,1.1384023324567372,0.09090909090909098,True,True,True,False,3.077251854978334,0.9972600545944817,3.048106582583285,Minor_Anomaly,Critical
2024-01-02 06:45:00,38.406792486668714,0.0,69.55513549025703,19.52354862777228,216.2651668298873,24.358949542714313,105.0,0.0,0.09090909090909098,True,True,True,False,2.666734161253412,1.0,2.562627717755918,Minor_Anomaly,Critical
2024-01-02 07:00:00,35.33967217710858,0.004676464741599983,77.36485834249311,24.842113845580197,249.35220877729617,28.667236275373504,105.0,0.6652603395316673,0.09090909090909091,True,True,True,False,2.012467407554992,0.9978240372975027,2.114262289569916,Minor_Anomaly,Critical
2024-01-02 07:15:00,35.37442391963264,0.01060553216293957,88.27976565489931,31.29166776460505,285.5117136383192,32.23602838800315,105.0,1.198928077107743,0.09090909090909098,True,True,True,False,1.707127630997641,0.9956994042195411,1.8211908140848667,Minor_Anomaly,Critical
2024-01-02 07:30:00,33.55761161647115,0.0017255451988590293,83.09332019759178,41.536475877376496,324.6524673583497,26.26545202332212,105.0,0.13940801280523837,0.09090909090909104,True,True,True,False,1.245971703082202,0.9993824394314167,1.0004903748430396,Minor_Anomaly,High
2024-01-02 07:45:00,31.136359668240022,0.003681461663580702,93.14504855301891,51.64790445454602,366.6042970736738,27.533447511531197,105.0,0.22193991348277547,0.09090909090909101,True,True,True,False,0.8842880244945972,0.9988340910829935,0.8034622999078974,Minor_Anomaly,Medium
2024-01-02 08:00:00,34.2423413887278,0.007837115344980591,108.00990474052107,63.07212344106456,411.1122905071874,29.310425635247157,105.0,0.42548302562925905,0.09090909090909104,True,True,True,False,0.8912693209512764,0.9977890670078929,0.7124824541771924,Minor_Anomaly,Medium
2024-01-02 08:15:00,33.6157315077197,0.0072639585984700635,127.95350608144972,77.28324814058617,457.83336177161425,28.571382309483745,105.0,0.3159588756999021,0.09090909090909097,True,True,True,False,0.6917798282089758,0.9981590675645258,0.6556434823842956,Minor_Anomaly,Medium
2024-01-02 08:30:00,37.46433310611821,0.005247258214332495,159.7157635378207,93.94083087933485,506.33561664810054,26.962029304348743,105.0,0.20926473376425336,0.09090909090909106,True,True,True,False,0.7250022157857574,0.9987963934324013,0.7001740568270303,Minor_Anomaly,Medium
